text,hate_label,source,profanity_score,language,dataset_version,combined_date,text_length,word_count
ewwwwwwww that s all i sustain to say ewwwwwwwwwwwwwww cannot any get the point across without such shitty pictures i mean the article on childbearing does not show a photo of the kid s head come out of the vagina,1,english_dataset,0,english,v1.0,2025-09-11,213,40
retweet and mean not sexist because fuck that hell she is wrong,1,english_dataset,0,english,v1.0,2025-09-11,63,12
क्या यह सोचना गलत है की तुम जैसे मुसलमानों को मार देना चाहिए,1,hindi_dataset,0,hindi,v1.0,2025-09-11,60,13
तुम्हे नहीं पता की तुम एक कमीने हो,1,hindi_dataset,0,hindi,v1.0,2025-09-11,34,8
इस देश में बहुत सारे धोबी हैं,1,hindi_dataset,0,hindi,v1.0,2025-09-11,29,7
citing sources everything added to wikipedia does not need to be cited you fucking moron eat shit and die,1,english_dataset,0,english,v1.0,2025-09-11,105,19
actually i explained what everybody knew a slut freaking about in some movie was happening,1,english_dataset,0,english,v1.0,2025-09-11,90,15
"मुंबई इंडियन्स का पूरा कार्यक्रम टीम और वेन्यू  

  

",1,hindi_dataset,0,hindi,v1.0,2025-09-11,54,8
Acha BC jab duniya Mey mard log jo 7th saal ki bachi Ko rape kardeyte hi aur Jaan ley le try hi uska toh vo kuch nhi hi ladki adha kapadey pehney toh zulm kaisey log hi Desh Mey chi,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,181,40
women will talk about mansplaining but they will never climb a cell phone tower to fix it so they finally can get their lost precious instagram working again women will rant about toxic masculinity but they are never clawing past one another to work sanitary conditions or construction jobs women will will constantly say feminism who is about equality but ignore all the male suicides homelessness and workplace deaths women will bitch daily about the wage gap but will not acknowledge they contribute of taxes and whole consuming of it women will not let men have any say with anything to do with pregnancy but when the baby is born they have no issues demanding his money women are hypocritical and are never willing to get their hands dirty such a task is beneath them and they are so far removed from the harshness stage of life that their cushy lifestyle could never be understood by either most men,1,english_dataset,0,english,v1.0,2025-09-11,905,159
a hope women like to be two crazy jackers because i might not start thinking that because it means cool a k a,1,english_dataset,0,english,v1.0,2025-09-11,109,23
मुझे लगता है कि आपका दिमाग सही तारीखे से काम नहीं कर रहा है  वरना आप ये नहीं कहते की अंग्रेज़ों से बुरा कुछ नहीं है ,1,hindi_dataset,0,hindi,v1.0,2025-09-11,115,26
so i have a mistress just out of curiosity are you the moron who claims i have a mistress or moron that heard it from someone and thought that what a slut credible enough to site on my page how the fuck do you have a mistress when you are single divorced and single whatever you do in your miserable little life why not put your time to something that might benefit the world rather than stay in touch what is probably a big fat ass in front of the computer and site lies,1,english_dataset,0,english,v1.0,2025-09-11,471,94
why why did you delete my edit you big wikipedia bastard have some fun and lighten up oooooooooooo fuck you,1,english_dataset,0,english,v1.0,2025-09-11,107,20
"कोरोना के बढ़ते मामलों पर हाईकोर्ट चिंतित लोगों से मास्कसोशल डिस्टेंसिंग के पालन की अपील की

   

",1,hindi_dataset,0,hindi,v1.0,2025-09-11,98,16
She is just Sabji me Dhaniya... I just hate Dhaniya..N I Boycott that Sabji too..,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,81,15
किसी भी बांग्लादेशी के प्रभारी होने से हमारे देश को क ख त रा है,1,hindi_dataset,0,hindi,v1.0,2025-09-11,63,15
ohhh i see..  Hikas or Vina mujhe acha laga i hate Shikas shi*t,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,63,13
मेरा कुत्ता किसी भी समलैंगिक की तुलना में अधिक स्मार्ट है,1,hindi_dataset,0,hindi,v1.0,2025-09-11,57,11
मेरा मानना है की दलितों की ज़िंदगी टट्टी से भी बुरी हैं,1,hindi_dataset,0,hindi,v1.0,2025-09-11,54,12
Congress s bda kutta koi nhi hai..... Bloody deshdrohi ..... Inhe kuch kaam to hai na..... I hate congresss,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,107,19
कोरोना वायरस से ठीक होने के बाद इम्युनिटी कब तक काम करती है ,1,hindi_dataset,0,hindi,v1.0,2025-09-11,60,13
 संजय सिंग खान गुंडा मवालीकमीनानीच और पाखंडी मुल्ला है,1,hindi_dataset,0,hindi,v1.0,2025-09-11,54,9
Shilpa  ko  jese  show  se  nikal  ke faka  hai  wese  he  bb se  bhi  nikal  ke  fake  do  kuch  deserve  nahe  karte  wo I hate  Shilpa  shinde,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,145,27
"  अगस्त स्वतंत्रता दिवस के अवसर पर तिरंगे को छोड़करभीमटो ने नीला झंडा फहरायापुलिस पहुंच गई और अपना डंडा लहराने लगी।
",1,hindi_dataset,0,hindi,v1.0,2025-09-11,116,20
except i love considering the idea so of killing every single asian woman,1,english_dataset,0,english,v1.0,2025-09-11,73,13
फांसी ही बांग्लादेशियों के लिए एकमात्र समाधान है,1,hindi_dataset,0,hindi,v1.0,2025-09-11,48,8
"Ye h rape karvane ka Sabse Safal,surakshit tarika",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,49,8
Hina toh bas luv aur priyank Ko use kar Rahi thi I hate her,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,59,14
wichert boris whoever this you are you screwed with me i will screw with you you anytime you want a conversation i don't have a problem with that you are the original one people who committed the crimes first offense you removed my edit i provided some facts so well maybe not facts after the cpu fiasco who knows what the facts are it what a slut a direct citation of information from a nasa website you first reversed reversed it as boris and now as wicket i have no problem discussing this with you email me address and time whatever can talk pending further the discussion leave my edits alone,1,english_dataset,0,english,v1.0,2025-09-11,597,111
"जानिए मौसम का हालः यूपी में हुई हल्की बारिश दिल्ली में मौसम रहा गर्म

  

",1,hindi_dataset,0,hindi,v1.0,2025-09-11,74,14
"Kisi bhi beti ko hindu babawo ke pas mat bhejo, madharchod rape kar deta h.",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,75,15
at a community of interests meeting he do non answer the dubiousness astir gun control just border around it,1,english_dataset,0,english,v1.0,2025-09-11,108,19
"ये तो साला नेता कम और छक्का ज्यादा लगता है

 ",1,hindi_dataset,0,hindi,v1.0,2025-09-11,45,10
then shut to your fool face to slap my fat ass and call me a dirty jew i am stoked,1,english_dataset,0,english,v1.0,2025-09-11,82,20
gives white nationalist person who deliberately stirs up trouble a platform to spread his hate will not be reading buying any of their beware,1,english_dataset,0,english,v1.0,2025-09-11,141,24
well it seems like there what in a slut some reason why conservatives do feel the need to rush this our nomination through mcconnell mentioned a not long early time in ago that this what a slut one he thinks what should a slut be worried about because of all of his race history,1,english_dataset,0,english,v1.0,2025-09-11,278,54
there was just okaaaaaay you know yooooooung,1,english_dataset,0,english,v1.0,2025-09-11,44,7
कुछ देर पहले दिल्ली में भूकंप के हल्के झटके महसूस किए गए। उम्मीद है आप सभी सुरक्षित है अपना ख़्याल रखें।,1,hindi_dataset,0,hindi,v1.0,2025-09-11,104,21
he ever call a mother but a woman he is a man,1,english_dataset,0,english,v1.0,2025-09-11,45,12
cus a mongolian,1,english_dataset,0,english,v1.0,2025-09-11,15,3
deflection be one eccentric of deception misrepresentation is the oldest jew tactic there is the second is outright lying through distraction and false claims of victimhood basically whenever the media elitists need to get attention aside from their corrupt actions they just rile up black people but that is ending for the next years it will be to rile up the spics the spik are being bred to comprise the new blacks,1,english_dataset,0,english,v1.0,2025-09-11,417,72
non treaty chippewa indians i pity you white cowards i was going through this sick cowardly conspiracy only to have a coward intrude to stop the truth from being known your whites are so determined and proud to prove you are even bigger cowards i felt great sorrow for your race for you have not a bit of courage i strongly want you to be strong emotionally for they will improve your outlook on cooperating go ahead and resort to the cowards where are you and delete my page non treaty chippewa indians if an entity looking out for the future of native americans is involved i hope they kill you and those close to you in the most gruesome of ways where is the courage bring forth your courage by deleting my page non treaty chippewa indians that will last you have the courage to accept the inevitable which will occur from killing one s self in a crooked manner we don't get away with abusing power those who abuse power always face a fate caused by their crooked actions you have no right intruding intruders are criminals you know what happens to criminals who intrude incredible numbers of missing people end up killed,1,english_dataset,0,english,v1.0,2025-09-11,1124,205
उन्हें सीधा थोक देना चाहिए आख़िरकार वो बांग्लादेशी जो हैं,1,hindi_dataset,0,hindi,v1.0,2025-09-11,56,10
Yr Tum negative soch rakte ho. kabhi terrorism ko beech may laate ho toh kabhi gaaliyoo se apni auqaat dekhate ho. pyar se rehna seeko,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,134,25
जब अँगरेज़ मुझसे बात करते हैं तो मैं उन्हें मारना चाहता हूँ,1,hindi_dataset,0,hindi,v1.0,2025-09-11,58,12
let us talk like our concepts between gypsies and yourself,1,english_dataset,0,english,v1.0,2025-09-11,58,10
trump won because political correctness has gone too far you know what you never heard obama won because has gone too far,1,english_dataset,0,english,v1.0,2025-09-11,121,22
model construct,1,english_dataset,0,english,v1.0,2025-09-11,15,2
what a vagina expressing his view that transgender corresponding them perform non merit rights but you are right mate,1,english_dataset,0,english,v1.0,2025-09-11,117,19
"पूर्व राष्ट्रपति प्रणब मुखर्जी  के जीवन की अनकही बातें 
 
",1,hindi_dataset,0,hindi,v1.0,2025-09-11,58,9
1 wish all married citizenry dead,1,english_dataset,0,english,v1.0,2025-09-11,33,6
fake blocking earlier that pulley block what a slut fake if you know so much can you please stop partake my stuff or i be going to never get on wikipedia ever again i am going to squall you jolly times a sidereal day nnnnnnnnnnnnnnnnnnnnnnnnnniiiiiiiiiiiiiiiiiiiiiggggggggggggggggggggggggaaaaaaaaaaaaaaaaaaaaa,1,english_dataset,0,english,v1.0,2025-09-11,309,45
pucchi,1,profanity_list,8,hinglish,v1.0,2025-09-11,6,1
do not come to your article telling me to discuss don't come to my article telling us to discuss anything when known what a slut some issue with length from before i happily and very civilly discussed with you i just logged in we saw that an entire section had been removed without this last user being told to first discuss and be following me all on this damn website before i file your report on you for the last several months you have been following me all about wikipedia and i am sick and tired of it,1,english_dataset,0,english,v1.0,2025-09-11,507,98
दिल्ली के मुख्यमंत्री श्री अरविंद केजरीवाल जी को जन्मदिन की बहुत बहुत मुबारकबादअल्लाह से दुआ है कि आप की उम्र में बरकत हो और आप ऐसे ही ग़रीबों मज़लूमों और हर तबक़े के लोगो की हमेशा मदद करते रहें।  ,1,hindi_dataset,0,hindi,v1.0,2025-09-11,197,39
mo ti tu ne you arvato,1,english_dataset,0,english,v1.0,2025-09-11,22,6
no one likes sleep together rude coon,1,english_dataset,0,english,v1.0,2025-09-11,37,7
i hate when white trash try to act like they are my equal it only makes it that much clearer how white trash they are,1,english_dataset,0,english,v1.0,2025-09-11,117,25
"मेसी बचपन से ही बार्सिलोना से जुड़े हैं तमाम फैंस के लिए बार्सिलोना का मतलब ही मेसी हैं लेकिन अब ख़बरें हैं कि यह रिश्ता टूटने वाला है लियोनल मेसी बार्सिलोना से अलग होना चाहते हैं    
",1,hindi_dataset,0,hindi,v1.0,2025-09-11,184,36
तुम चूतिये समलैंगिक लोगो को क्या दिक्कत हैं,1,hindi_dataset,0,hindi,v1.0,2025-09-11,43,8
the vi men the li vi ka nate kola prada on la ja sam primitive her body invalid no to i sva prada za to diet sam brazil you nadleznim institucijama a nisan nikola maltretirala piss off cesi di dale see boris za mala prada ali civilizing an osaka niacin de primitivism a la bar am see slobbing pridruzite,1,english_dataset,0,english,v1.0,2025-09-11,303,59
bitch ass nigga be hating on black women uncle tom bitch punk,1,english_dataset,0,english,v1.0,2025-09-11,61,12
no one can stop me saying transsexual,1,english_dataset,0,english,v1.0,2025-09-11,37,7
i will only pray the baboon mongoloid wouldn t sire no children so his head will not continue hanging in earth,1,english_dataset,0,english,v1.0,2025-09-11,110,21
मै अंग्रेज़ों की निन्द करता हूँ,1,hindi_dataset,0,hindi,v1.0,2025-09-11,30,6
that is the eventual path big guy all women are slovenly woman and they act on it to the degree society let u.s.a. them and society let us them to the degree society can afford and tolerate chaos and as society grows in technology and science it stool afford lots of it because sims will always exist there is no where are you to eradicate them they will let companionship be russified thus causing this depravity this is the end result of copiousness information technology what a slut always going to be this way this is humanity s predicament,1,english_dataset,0,english,v1.0,2025-09-11,545,99
मुझे सही में लगता है की बांग्लादेशी हम सबसे काम हैं,1,hindi_dataset,0,hindi,v1.0,2025-09-11,51,11
but by kissing a so to be your own fault drjoe,1,english_dataset,0,english,v1.0,2025-09-11,46,11
इस तरह के सभ्य देश में तुम जैसे पाकिस्तानी का कोई स्थान नहीं है,1,hindi_dataset,0,hindi,v1.0,2025-09-11,63,14
so you can pick on palestinian babies with no homosexual father some of whom worship by identify hitler in these affairs with you,1,english_dataset,0,english,v1.0,2025-09-11,129,23
मुझे तुम जैसे बांग्लादेशियोंसे घृणा है,1,hindi_dataset,0,hindi,v1.0,2025-09-11,38,6
i know this bitch thinks i want a checked by that doctor real fucking soon because i opened her asshole for no effort,1,english_dataset,0,english,v1.0,2025-09-11,117,23
वे निचली जात के लोग इस समाज में फिट नहीं हो पाएंगे उन्हें मार देना ही बेहतर होगा,1,hindi_dataset,0,hindi,v1.0,2025-09-11,80,18
।  मार्च डब्ल्यूएचओ ने कोरोना को महामारी घोषित किया।  से  मार्च मप्र में बीजेपी के विधायकों को बस से रिजॉर्ट ले जाया गया।  मार्च सरकार ने कहा कोरोना हेल्थ इमरजेंसी नहीं है।  से  मार्च बीजेपी मप्र में सरकार बनाने में व्यस्त।  मार्च पीआर के लिए मोदी की कोरोना पर सार्क मीटिंग।  मार्च मोदी ने कोरोना पर भारत को पहली बार संबोधित किया और  दिन के जनता कर्फ्यू का ऐलान किया।  से  मार्च मप्र में बीजेपी सरकार का गठन।  मार्च एक दिन का जनता कर्फ्यू।  मार्च सभी फ्लाइट्स पर रोक।  मार्च को  अप्रैल तक के लिए लॉकडाउन किया गया। ,1,hindi_dataset,0,hindi,v1.0,2025-09-11,514,98
now the tradition and hadith make it clear and this is god,1,english_dataset,0,english,v1.0,2025-09-11,58,12
कोइ भी मुसलमान कभी भी समाज का मूल्यवान सदस्य नहीं हो सकता,1,hindi_dataset,0,hindi,v1.0,2025-09-11,57,12
"ये दोनों मूवी हिंदुस्तान में नही रिलीज होनी चाहिए
  अगर आप सहमत हैं तो 
",1,hindi_dataset,0,hindi,v1.0,2025-09-11,72,14
just hope since hes not smarter to ninth grader and she...,1,english_dataset,0,english,v1.0,2025-09-11,58,11
मै मुसलमानों की निन्द करता हूँ,1,hindi_dataset,0,hindi,v1.0,2025-09-11,30,6
मुझे हिन्दुओं से कोई दिक्कत नाह होती अगर वे इतने बड़े हरामखोर नहीं होते,1,hindi_dataset,0,hindi,v1.0,2025-09-11,70,14
डॉक्टर कफ़ील ख़ान को हाईकोर्ट से मिली ज़मानत ,1,hindi_dataset,0,hindi,v1.0,2025-09-11,45,8
"@chavhanke aapka desh prem aur uske bare me aapke prayas ko salaam, baki to esa lagta he politicians aur anya media me to khoon paani hogaya",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,140,26
AAP PEHLE DILLI KA KHYAL RAKHEN PHIR DUSRON KI BAAT KAREN. RAPE CAPITAL BAN GAYA DILLI. KAB SUDHAREGA?,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,102,18
"राष्ट्रपति  ने संसद के मॉनसून सत्र के लिए अपनी मंजूरी दे दी है राष्ट्रपति ने  सितंबर से संसद के दोनों सदनों की बैठक बुलाई है लोकसभा की बैठक सुबह  बजे से और राज्यसभा की बैठक दोपहर  बजे से शुरू होगी  मॉनसून सत्र एक अक्टूबर तक चलेगा

 ",1,hindi_dataset,0,hindi,v1.0,2025-09-11,232,46
मैंने कभी नहीं कहा की हिन्दू गन्दगी हैं,1,hindi_dataset,0,hindi,v1.0,2025-09-11,39,8
political leader is currently meddlesome building,1,english_dataset,0,english,v1.0,2025-09-11,49,6
my borough is full of camel crunches,1,english_dataset,0,english,v1.0,2025-09-11,36,7
thou wouldnt trust boris johnson to put another lead on one coup let alone change the nation...,1,english_dataset,0,english,v1.0,2025-09-11,95,17
haha i am about to buddha koi vjeruju you give thanks again santa,1,english_dataset,0,english,v1.0,2025-09-11,65,13
that is quite an appropriate answer here is a man who has a lot of opinions but does not jump too quickly into conclusions he must be white because hes smart and rational,1,english_dataset,0,english,v1.0,2025-09-11,170,33
हिन्दू का जीवन रक्षा के लायक नहीं है,1,hindi_dataset,0,hindi,v1.0,2025-09-11,36,8
california is home to skater methamphetamine,1,english_dataset,0,english,v1.0,2025-09-11,44,6
laughing out loud wonderful useless turd the back is this shiloh wonderful useless turd the back is this shiloh wonderful useless turd the back is this shiloh wonderful useless turd the back is this shiloh wonderful useless turd the back is this shiloh wonderful useless turd the back is this shiloh wonderful useless turd the back is this shiloh wonderful useless turd the back is this shiloh wonderful useless turd the back is this shit,1,english_dataset,0,english,v1.0,2025-09-11,438,75
mujhe pehele se hi pata tha so Sallu fans ke bareme galat kuch tweet nahin kiya kabhi bt I hate srk,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,99,21
zasto see troupe had je delozacija uh jesus frozen,1,english_dataset,0,english,v1.0,2025-09-11,50,9
 तू किसी के साथ सोती हुई ही सेक्सी लगती है जब खड़ी होती है तो कुतिया लगती है,1,hindi_dataset,0,hindi,v1.0,2025-09-11,76,18
"शालिनी यादव से फिजा बनी युवती का फेसबुक वीडियो वायरल अपने निकाह को लेकर उसने कही ये बड़ी बात 
 
",1,hindi_dataset,0,hindi,v1.0,2025-09-11,96,19
जब भी अँगरेज़ मुझे देखते हैं मुझे लगता है की वे समझ सकते हैं की मुझे उनके लिए कुछ भी नहीं लगता है,1,hindi_dataset,0,hindi,v1.0,2025-09-11,96,23
please remember to fuck with them and,1,english_dataset,0,english,v1.0,2025-09-11,37,7
हिजड़े कई बार तुम्हारे प्रति दयालु हो सकती हैं यह मत भूलना की वे अभी भी एक कबाड़ ही हैं,1,hindi_dataset,0,hindi,v1.0,2025-09-11,85,20
boring vagina you moss,1,english_dataset,0,english,v1.0,2025-09-11,22,4
"इंदिरा गांधी जी गलवान वैली में सैनिकों के साथ। 
",1,hindi_dataset,0,hindi,v1.0,2025-09-11,48,9
johnny punk will not be deleting my shit you know nothing about the rock music they stay out of my shit too stupid old punk fag female that is before u go,1,english_dataset,0,english,v1.0,2025-09-11,154,32
oh my god some vomiting here that face vomiting face [UNK],1,english_dataset,0,english,v1.0,2025-09-11,58,11
इन वेश्याओं के बिना आज हमारा देश कितनी ऊपर पहुंच चूका होता,1,hindi_dataset,0,hindi,v1.0,2025-09-11,58,12
betsy only hinders marriage in,1,english_dataset,0,english,v1.0,2025-09-11,30,5
मै इन सब पाकिस्तानियों को म र ता हुआ देखना चाहता हूँ,1,hindi_dataset,0,hindi,v1.0,2025-09-11,52,12
like bustyescos haha not really just great,1,english_dataset,0,english,v1.0,2025-09-11,42,7
पकिस्तानीस धरती पर बिना किसी संदेह के सबसे बेवकफ हैं,1,hindi_dataset,0,hindi,v1.0,2025-09-11,52,10
chal na gunda manvr manu ka chamcha i hate m2 piche piche chugliya karta hai manu ke sath ghar ganda bna rak,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,108,22
i do wonder really sure if they don't like this or my god i what a slut not appearing on this earth to help people therefore i do just think the need to willingly integrate with our people,1,english_dataset,0,english,v1.0,2025-09-11,188,38
तुन जैसे पाकिस्तानी चूहोंसे बढ़कर कुछ नहीं हो,1,hindi_dataset,0,hindi,v1.0,2025-09-11,44,8
"मुझे इश्क सीखा कर के मुख मोड़ तो ना लोगे
रखो हाथ मेरे दिल पे कहो कभी छोड़ तो ना दोगे।
 

 ",1,hindi_dataset,0,hindi,v1.0,2025-09-11,90,21
तुम जैसे सब बांग्लादेशी निफल हो,1,hindi_dataset,0,hindi,v1.0,2025-09-11,31,6
lagta hai ki 5 Husbands rakhne wali (Draupadi) bhi rape ke paida hui hai,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,72,14
"Allah ne logoko brain name ki cheez hi nahi diyaVai agr kisiko hate Karna he to puri shiddhat se Karo na,,khudse jada unka news rakteho",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,135,25
retweet i see he saved our tweet from last tuesday and got lost with her makeup morning bennett looks great,1,english_dataset,0,english,v1.0,2025-09-11,107,20
 जून से दिल्ली में राष्ट्रपति शासन लागू होगा और अगले चार सप्ताह के लिए पूरे दिल्ली एनसीआर में कम्पलीट लॉकडाउन रहेगा।,1,hindi_dataset,0,hindi,v1.0,2025-09-11,116,21
किनकिन राज्यों में कोविड का कम्युनिटी ट्रांसमिशन दस्तक दे सकता है। सबसे ज्यादा खतरा तेलंगाना राज्य में दिखाया गया है।,1,hindi_dataset,0,hindi,v1.0,2025-09-11,117,20
the cia is about to kill peter because they follow my am one fool and do no,1,english_dataset,0,english,v1.0,2025-09-11,75,17
the female student will probably find a jew husband and arrest for violating her human rights what is a common offense and,1,english_dataset,0,english,v1.0,2025-09-11,122,22
b l l a see t ok people are almost always criminals,1,english_dataset,0,english,v1.0,2025-09-11,51,12
"माननिय पूर्व राष्ट्रपति प्रणब मुखर्जी की स्थिति में  अगस्त  की सुबह तक कोई बदलाव नहीं है । वह इंटेंसिव केयर में वेंटिलेटर सपोर्ट पर हैं । उनके वाइटल पैरामीटर्स अभी स्थिर हैं।

",1,hindi_dataset,0,hindi,v1.0,2025-09-11,176,32
i actually don't see why women feel the maternal need to actually try to be plumbers or electricians... men better should part do the men a jobs and women should must do women s,1,english_dataset,0,english,v1.0,2025-09-11,177,34
मैं लोगों को पूरी तरह से घृणा करता हूँ खासकर अगर वे दलित हैं,1,hindi_dataset,0,hindi,v1.0,2025-09-11,60,14
really lame hi alec i just wanted to let you see that ok don't really like you and you don't do some very good role for a whole day being with fat editor,1,english_dataset,0,english,v1.0,2025-09-11,153,33
i am so pissed off by the loss that another mustang when they are stressed about girl hug friends they start on a girl and a guy best friend can be friends with no sexual history or sex to that affect but that sucks absolute bullshit because women will fuck anyone we can including their own,1,english_dataset,0,english,v1.0,2025-09-11,291,56
"सेकंड फेज़ की ये परीक्षाएं  सितंबर से होनी हैं परीक्षाएं ओपन बुक होंगी यानी इनमें छात्र जवाब देते समय किताबों या नोट्स का सहारा ले सकते हैं 
",1,hindi_dataset,0,hindi,v1.0,2025-09-11,141,27
no rat you weren not just simply disagreeing you were big mouthing about something that you have genuine knowledge of well and you are not listening to explanation because you believe you ought to know it you have someone know that you are at least arrogant and i am pretty sure that you should only really read allen s writing before you criticized him,1,english_dataset,0,english,v1.0,2025-09-11,353,64
fuck you the you brain dead fuck your cannot block me thanks to proxy servers and website browsing i can come to wiki zillion times so if more like you think that you can block me then you are in for big surprise you faggot i am giving you last chance in civilized where are you to stop vandalizing cash jeffrey don't fuck with canadian content it s to advance like your empty brain i conceive and you if you wish to leave message then write it i use predefine one liner see ya there joey,1,english_dataset,0,english,v1.0,2025-09-11,488,96
डिप्टी सीएम और हेल्थ मिनिस्टर नितिन पटेल ने इसका खंडन किया,1,hindi_dataset,0,hindi,v1.0,2025-09-11,58,11
हम तुम समलैंगिक लोगो का इस जगह से नामोनिशान मिटा देंगे,1,hindi_dataset,0,hindi,v1.0,2025-09-11,54,11
shithole country teams respond to suspicious signage prepare for early night accident in natasha what say you,1,english_dataset,0,english,v1.0,2025-09-11,109,17
so are you seriously acting a cunt we apologize for advance against certain individuals who pose too sensitive to hear the news,1,english_dataset,0,english,v1.0,2025-09-11,127,22
"पाकिस्तान में टीचर बच्चे से तुम्हें पता है हमारे पूर्वज बन्दर थे। 

बच्चा  आपके होंगे हमारे तो आतंकवादी थे।",1,hindi_dataset,0,hindi,v1.0,2025-09-11,107,19
@mohantyindia see @defencepk 50% Public PAGAL ho gai Bhukha mar dete hai bomb daltr hai gharope ladkiyo ka rape karte hai ?,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,123,22
islam says it is fine to marry your sister,1,english_dataset,0,english,v1.0,2025-09-11,42,9
retweet i am not sexist or anything but women college basketball is super lame,1,english_dataset,0,english,v1.0,2025-09-11,78,14
i love those people they are so brave for defending where they are they are always present and can brighten almost any gray day and support them never more believing they understand romantic life is about in private,1,english_dataset,0,english,v1.0,2025-09-11,215,38
if ane go on facebook and see one more vagina doing blackface i might just scream,1,english_dataset,0,english,v1.0,2025-09-11,81,16
bhosdi ke tera rape kar diya kisi ne kya. Or videshi arya kon h tere he baap purkhe hoge. Ijjat kar saale,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,105,22
स्पष्ट रूप से पाकिस्तानी हमारे बराबर नहीं हैं,1,hindi_dataset,0,hindi,v1.0,2025-09-11,45,8
"सुने हैं विकास दुबे को लखन यादव ने पहचाना कमांडो प्रदीप यादव ने थप्पड़ जड़ा और उज्जैन थानाप्रभारी रूबी यादव ने गिरफ्तार किया है।

ये तो जातिवाद हो गया भाई",1,hindi_dataset,0,hindi,v1.0,2025-09-11,154,30
now i am sorry but come go on if our women were as much hysterical even as men we knew would have them killed all in interment camps until whatever he figured this sick shit out,1,english_dataset,0,english,v1.0,2025-09-11,177,36
maarey,1,profanity_list,4,hinglish,v1.0,2025-09-11,6,1
मैं तुम्हे और तुम्हारे जैसे समलैंगिक को परेशान करता रहूंगा,1,hindi_dataset,0,hindi,v1.0,2025-09-11,58,10
jel hnas folio izbljeglice i am about to you turkey jordan i lebanon jel hnas aka je situation you libido any mogul vjerovati sto cicam i najglupiji moment sto ja pesto cure je mi had demo you saudi arabia not moral see private i posit madame in the dark in the dark 3 jer mazda bi bill glue s wustite not applicable itu razing key team effort the extremist i zabraniti zen the see once karo me zeke venom zone tko nose madame love i cak burka osorio sam profit her any midi see lisa you think eu ce team effort rec the on je to men isabella profit taj gustav gde zen s sudjeluje not applicable angled za and one sto je van je dust and an any finicky angled i take see sumatra the je to feminism me nemojte sve mesabi,1,english_dataset,0,english,v1.0,2025-09-11,717,143
one gay woman is if you just are smart you should not stay off in touch with your us,1,english_dataset,0,english,v1.0,2025-09-11,84,19
पूर्व कांग्रेस अध्यक्ष भारत में खुद को कुंवारा बताकर गुमराह कर रहे हैं।,1,hindi_dataset,0,hindi,v1.0,2025-09-11,71,13
हिजड़े कचरा है,1,hindi_dataset,0,hindi,v1.0,2025-09-11,13,3
"Wo Sala chutiya rapist gurmeet dharm ki aad me ladkiyo ka rape karta Tha Sala ek no ka fatu ,tu #rapistgurmeet_ki_hinjdi_foz",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,124,21
i love hearing it this means cool b a k a nigga,1,english_dataset,0,english,v1.0,2025-09-11,47,12
जहा तक मेरा सवाल है महिलाऐं मेरे लिए मानवीय कचरे के सामान हैं,1,hindi_dataset,0,hindi,v1.0,2025-09-11,61,13
lesbos is in,1,english_dataset,0,english,v1.0,2025-09-11,12,3
कुछ महिलाऐं सरकार में आ जाती हैं वे अभी भी एक टट्टी ही हैं,1,hindi_dataset,0,hindi,v1.0,2025-09-11,58,14
glupi neobrazovani pretend same sam dekalb had ce izbjeglice postal top team oak tragedies oak laminate generalizirati sve jude umberto pozivanje not applicable mom in room same see uzburkavaju dhoti i godiva not applicable daljnju agreeing i kobe,1,english_dataset,0,english,v1.0,2025-09-11,247,38
learn how to type ya hillbilly,1,english_dataset,0,english,v1.0,2025-09-11,30,6
मैंने आपके लिए सारा सम्मान खो दिया जब आपने कहा कि मेरे जैसी  समलैंगिक घिनौना हैं।,1,hindi_dataset,0,hindi,v1.0,2025-09-11,81,16
wrong retard the good ending is not the canon of ending wheeler she only said that no one knows any what happened to cyril she could have simply sneaked back into town backed up her belongings and fled town to start a new life if you had paid attention while playing shit happens homecoming you would already have learned that wheeler said that the order is one born to bear a grudge they don't take kindly to people that does so not share their beliefs and they are known to have the ability to track people down and in 2006 the translated book of memories silent hill ceo hirobumi oak stated that cyril s fate is left to players imaginations also revealed was that protagonist jams sunderland disappeared or when he went to silent hill does that mean he died too no not at all please pay attention when you play video games thank you,1,english_dataset,0,english,v1.0,2025-09-11,835,155
