text,label,source_dataset,original_label,language_hint
@david15th 😂😂 mar ja bsdk,1,indo_hatespeech_dataset,'HS1',
@david15th mai bhi bro😢😢,0,indo_hatespeech_dataset,'HS0',
@vikas.yadav41 dekh bhai tu bhi hindu nahi tu sirf yadav he ..isi wajah se shree krishna ne apne kul ka vadh kiya tha 😡😡,0,indo_hatespeech_dataset,'HS0',
@david15th bhai sem feeling meri bhi hai,0,indo_hatespeech_dataset,'HS0',
@david15th gaddar ban gye....✅,1,indo_hatespeech_dataset,'HS1',
@david15th abhi ruke kyu ho up m niklo jaldi,0,indo_hatespeech_dataset,'HS0',
@jaydipmasani aur tu bhi only andhbhakt hai 😂😂aur kuch nhi hai,0,indo_hatespeech_dataset,'HS0',
@vikas.yadav41 tu yadav hi ja muslim ke Ghar ja,0,indo_hatespeech_dataset,'HS0',
Hijre sale Dogla 😡😡😡😡😡😡😡😡😡😡,1,indo_hatespeech_dataset,'HSN',
Hijre h. Up wale. Bhai 🚩🚩🚩🚩🚩,1,indo_hatespeech_dataset,'HS1',
हिंदुस्तानी है,0,indo_hatespeech_dataset,'HS0',
मेरा वोट हमेशा बीजेपी को ही जाएगा। जय श्री राम,0,indo_hatespeech_dataset,'HS0',
हिंदू ✅ अंधभक ❌,0,indo_hatespeech_dataset,'HS0',
हिजडे हे UP वाले,0,indo_hatespeech_dataset,'HS0',
Deshbhakt hai,0,indo_hatespeech_dataset,'HS0',
सीना ठोक के कहते है हम हिन्दू है,0,indo_hatespeech_dataset,'HS0',
Ab Jo hoga dekha jaega ....or kal #pakistan  ka jhnda ager #up  me koi fahraye to mat khna Kuch 🔥🔥😡😡😡😡. Jise #karnatk me hua tha,0,indo_hatespeech_dataset,'HS0',
Bhai up wale to filhal hizde h,1,indo_hatespeech_dataset,'HS1',
ये शर्म भी उनको आ रही है 😂जो बाप के पैसे पर पलते हैं इनको काम से क्या मतलब 😂😂,0,indo_hatespeech_dataset,'HS0',
Up wale hinjhde hai .. darpok hai,0,indo_hatespeech_dataset,'HS0',
Yah world theek nahin hai dogala Gaddar kah sakte ho,1,indo_hatespeech_dataset,'HS1',
Hum hindu hai jay shree ram 🙏🙏🙏🙏🙏🙏🚩🚩🚩🚩🚩,0,indo_hatespeech_dataset,'HS0',
Dogaley ha,0,indo_hatespeech_dataset,'HS0',
Gaddar hai😡😡😡,1,indo_hatespeech_dataset,'HS1',
Dogle hoo😡,1,indo_hatespeech_dataset,'HS1',
दोगले है😢😢,0,indo_hatespeech_dataset,'HS0',
Jo bhagwan Ram ke nhi hue vo desh ke kyaa honge . Accha hota Ram mandir M.P me banwa dete🚩🚩,0,indo_hatespeech_dataset,'HS0',
Hijade h UP vale 😡😡😡😡😡,1,indo_hatespeech_dataset,'HS1',
हिजड़े✅,0,indo_hatespeech_dataset,'HS0',
Me MP se hu mujhe garv hai 29/29 seat BJP ko dii hamne ✅🚩🚩🚩🚩,0,indo_hatespeech_dataset,'HS0',
Dogle hai up bale,1,indo_hatespeech_dataset,'HS1',
#dhokhebazUP,0,indo_hatespeech_dataset,'HS0',
Shi baat 🚩,0,indo_hatespeech_dataset,'HS0',
Bjp ko support karne wale hindu hain.. jinhone nahi kiya vo Hijde hain..,1,indo_hatespeech_dataset,'HS1',
अयोध्या वाले ने बता दिया 250 करोड़ का चंदा लेने वाले के Gand pe Lat मारा हैं 😂,1,indo_hatespeech_dataset,'HSN',
Mathura ke hindu h🚩🚩,0,indo_hatespeech_dataset,'HS0',
Dogle😡,0,indo_hatespeech_dataset,'HS0',
हिजड़े की औलाद है😢😢,0,indo_hatespeech_dataset,'HS0',
Hindu h jai shree ram bjp🔥,0,indo_hatespeech_dataset,'HS0',
Hero h,0,indo_hatespeech_dataset,'HS0',
Up Wale ❌ Bosdi wale✅,1,indo_hatespeech_dataset,'HS1',
Garv se bol raha hu me UP se kattar Hindu but dogala ya hijda Hindu bilkul nahi jisne hindutva ke liye vote nahi diya,1,indo_hatespeech_dataset,'HS1',
Hizde h😡,1,indo_hatespeech_dataset,'HS1',
Hijade 😡,1,indo_hatespeech_dataset,'HS1',
"Hum hi "" gaddar "" hein...",1,indo_hatespeech_dataset,'HS1',
हिजड़े up वाले,0,indo_hatespeech_dataset,'HS0',
#boycottayodhaya😢😢,0,indo_hatespeech_dataset,'HS0',
हिजडे है मटक के चलते है😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,0,indo_hatespeech_dataset,'HS0',
Up gawar state h waha k log to aur gawaar h,1,indo_hatespeech_dataset,'HSN',
Hijde hai up wale😂😂,1,indo_hatespeech_dataset,'HS1',
Up s accha to hamara Bihar h,0,indo_hatespeech_dataset,'HS0',
Sahi main,0,indo_hatespeech_dataset,'HS0',
Up walo ko pure desh se bad dua lag rhi h unka hisab ase he ho jayega 🙏,0,indo_hatespeech_dataset,'HS0',
"यूपी के हिंदू हिजड़े निकले ये उम्मीद नही थी इन लोगो से ,,,,, बहुत जल्दी याद करेंगे kaas bjp ko vote diya hota to acha hota",0,indo_hatespeech_dataset,'HS0',
Up wale hijare Or bkl hai,1,indo_hatespeech_dataset,'HSN',
Napunsak,1,indo_hatespeech_dataset,'HS1',
Mujhe shrm fill ho rhi hai main bhi up se hu 😢,0,indo_hatespeech_dataset,'HS0',
Yogi Ji Modi ji ham aapke sath Hain Jay Shri Ram🚩🚩🚩🚩,0,indo_hatespeech_dataset,'HS0',
Up 43 se BJP jeet gaya hai🚩🚩🚩,0,indo_hatespeech_dataset,'HS0',
HijDe ho,0,indo_hatespeech_dataset,'HS0',
गर्व से कहो अयोध्या बालो की हम हिंदू नही हिजड़े है जय श्री राम 🚩🚩🚩,0,indo_hatespeech_dataset,'HS0',
Hijde or mulle,1,indo_hatespeech_dataset,'HSN',
हिजड़े हो तुम लोग UP walon😡,0,indo_hatespeech_dataset,'HS0',
गर्व से कहो की हम हि😂😂😂 हैं।,0,indo_hatespeech_dataset,'HS0',
Bahi hijade v aapne iman ke paake hote hai ye u p wale gater ke vo kiday hai jo aapne sake priwaar walo ke nahi hote ..shame you up people,1,indo_hatespeech_dataset,'HS1',
Me haryana se aur yadav hoke b matlab smjh jana hinu hu baki hizde sale,1,indo_hatespeech_dataset,'HSN',
@hiralalyadav1989 Hindu hai,0,indo_hatespeech_dataset,'HS0',
"Hum hatharas se hai or humne hathrash ki seet jitai hai 
Pr mai up pr samida hu",0,indo_hatespeech_dataset,'HS0',
यूपी ❌ मिनी पाकिस्तान ✅💯,0,indo_hatespeech_dataset,'HS0',
@mtr_diwakar_verma_855 Abe up me to Ram bi to Ram Pakistani ho gaya 😂😂😂😂😂,0,indo_hatespeech_dataset,'HS0',
@telot_hdygd bhai mt smjha ye bjp ke gote hai inko thoda sahla doge fir ye khujane ko kahenge,0,indo_hatespeech_dataset,'HS0',
Hinjdaa sppoted 😂,0,indo_hatespeech_dataset,'HS0',
@mtr_diwakar_verma_855 kaal Modi press conference me JSR ka nara kiu bulgoe kuch  awor he,0,indo_hatespeech_dataset,'HS0',
@telot_hdygd bnd kr apni bkwas gddar😡,0,indo_hatespeech_dataset,'HS0',
Hijda ..chudi bhijwa raha hu gujarat se pehnke ram mandir ke age baith jana nalle😡😡,1,indo_hatespeech_dataset,'HS1',
@mtr_diwakar_verma_855 😂😂,0,indo_hatespeech_dataset,'HS0',
@mtr_diwakar_verma_855 bahar Mt bol Dena up me wrna pele jaoge aawaz bhi nhi aayegi 😂,1,indo_hatespeech_dataset,'HS1',
@mtr_diwakar_verma_855 Ab dekhte hai ki ram lala ke bhakt darsan ke liye pakistan aate hai ki nahi. Or RAM LALA jahna virajman hote hai wahan swayam devta bhi aate hai darsan karne,0,indo_hatespeech_dataset,'HS0',
@mtr_diwakar_verma_855 hre ram bjp ko vote nhi Diya to Pakistani ye galat kar rhe hai aap,0,indo_hatespeech_dataset,'HS0',
@mr______israfil tm Muslim ho skte to koi or Hindu Q nhi,0,indo_hatespeech_dataset,'HS0',
Sham shame 😢,0,indo_hatespeech_dataset,'HS0',
Bhai Sabko na bolo yrr UP me adhe se jyada 😢 hijde hay aisa bolo,1,indo_hatespeech_dataset,'HS1',
@prashant_pandit_sanatani nhi bhai mai bhi up se hu aur sharminda hu kya kare ek macchli pure talab ko ganda krti h usi ka natiza h hume sunna padega in dogale hinduon ki wajah se😢😢,0,indo_hatespeech_dataset,'HS0',
@narendra.sharma.33633 sunna to padega na bhai kaam. hi aisa kiye hay log😥,0,indo_hatespeech_dataset,'HS0',
@prashant_pandit_sanatani jinhone diya unko bhi dard hona chahiye aur jinhone nahi diya unko Hindu na he bolo,0,indo_hatespeech_dataset,'HS0',
@harry_cool06 hn bhai ab to sunna padega,0,indo_hatespeech_dataset,'HS0',
जशन का इंतजाम करो ....BJP ON TOP 🔥🔥,0,indo_hatespeech_dataset,'HS0',
Gaddar✅✅✅,0,indo_hatespeech_dataset,'HS0',
गर्व से कहो की हम भारत के हिंदू है बीजेपी के नही,0,indo_hatespeech_dataset,'HS0',
Jo bbjjppp ka virodh kree vo sb Hindu hijdee h😡😡😡😡😡😡,0,indo_hatespeech_dataset,'HS0',
Gali sunne ka kam Kiya h UP walon ne....,0,indo_hatespeech_dataset,'HS0',
Bhai up bale dogle likal gaye😢,1,indo_hatespeech_dataset,'HS1',
Hijde dogle ✅,1,indo_hatespeech_dataset,'HSN',
Gand faad di up walo ne BJP ki 😂😂,1,indo_hatespeech_dataset,'HSN',
दोगले है,0,indo_hatespeech_dataset,'HS0',
👏👏👏👏👏6,0,indo_hatespeech_dataset,'HS0',
Bhai hum to hindu h rld ku jeeta rakha apni side t,0,indo_hatespeech_dataset,'HS0',
Kattar❎Katuwe✅,0,indo_hatespeech_dataset,'HS0',
Ham dogle hai,1,indo_hatespeech_dataset,'HS1',
Hijde hai up vale,1,indo_hatespeech_dataset,'HS1',
Shameful act by up citizens.....they deserve to be TORMENTED by mafias🙌,0,indo_hatespeech_dataset,'HS0',
Kis baat ka khauf hai bhai Garv se hindu hamesha hi hindu he Aur Kyun dar ka mahol fela rahe ho logome napunsak logo ki tarha sochna bandh kardo.. Chhatrapati shivaji maharaj ek matra yodhha jonhone 7 mavlo ko lekar swarajya ki shuruaat ki thi unhone kabhi apne sathi ya kişi bhi Maratha ko ye nahi bataya ki hum khatre me he bandh kardo ye napunsak wali soch or ye Şikhao ki hum insan he or bahot acche se jina jante he bas kişine ye shanti bhang ki to use todna bhi jante he,1,indo_hatespeech_dataset,'HSN',
Ayodhya vale hijde hai,1,indo_hatespeech_dataset,'HS1',
U.p Wale hijde hai.,1,indo_hatespeech_dataset,'HS1',
Gaddar,1,indo_hatespeech_dataset,'HS1',
Hijde h... Up vale,1,indo_hatespeech_dataset,'HS1',
Hijra 😂😂😂😂,1,indo_hatespeech_dataset,'HS1',
Up वालो अब खतना भी करवा लो 😂😂😂😂😂,0,indo_hatespeech_dataset,'HS0',
Gaddar hai,1,indo_hatespeech_dataset,'HS1',
ACCHA AGR UP WALO NE YOGI KO SUPPORT NHI KIYA TO WO HIJDE HOGYE TUM LOG TO SUPPORT KRKE B HARE HO TO APNE AAPKO KYA KHOGE.. 😂 KINNAR,1,indo_hatespeech_dataset,'HS1',
Jo hintu  bjp ko vote nhi di hijde hai vo bhi dogle😡😡,1,indo_hatespeech_dataset,'HS1',
राम भक्त है अन्धभक्त नहीं,0,indo_hatespeech_dataset,'HS0',
Ab to wo jante hai k wo kya hai... Atleast hindu to nai hai,1,indo_hatespeech_dataset,'HS1',
Hindwo k name kalank hai,1,indo_hatespeech_dataset,'HS1',
हिजड़े ते बाद कुछ होवे तो वो ह वे 😡,0,indo_hatespeech_dataset,'HS0',
Up Wale to hijde nikle mc,1,indo_hatespeech_dataset,'HSN',
"Up se hu fir kahunga गर्व है मुझे हिंदू होने पर 🚩 , क्योंकि दोगले नही कट्टर हिन्दू है। जय श्री राम 🚩 BJP in the blood 🩸",0,indo_hatespeech_dataset,'HS0',
कभी हेल्थ एजुकेशन और रोजगार पे बात कर लिया होता😂😂😂😂😂😂😂,0,indo_hatespeech_dataset,'HS0',
महाराष्ट्र भी कम नहीं 😡,0,indo_hatespeech_dataset,'HS0',
Up walo garv se kaho hum bhadve hai,1,indo_hatespeech_dataset,'HS1',
Sorry bhai ham Varanasi Wale nhi hai,0,indo_hatespeech_dataset,'HS0',
हिंजड़े 🔥🔥🔥 हैं,0,indo_hatespeech_dataset,'HS0',
Ayodhya wale हिजड़े है अच्छा है जो 50 k m दूर हू नही तो प्रभु से आँख कैसे मिला ता  माफ करना प्रभु नादान लोगो को🔥 📿💐💞 जय सिया राम जय बजरग बली❤️🚩,1,indo_hatespeech_dataset,'HS1',
कभी सोचा नहीं था की हिन्दुओ के गर्व के लढने वाले शेर की औलाद भी,0,indo_hatespeech_dataset,'HS0',
तलवार🔥 की नोक पर सलवार पहन ली उत्तर प्रदेश वालो ने 🚩,0,indo_hatespeech_dataset,'HS0',
Some Hindu of up ❎ Muglo ki hizdi mdrxd aulaad ✔️,1,indo_hatespeech_dataset,'HSN',
झुंड में तो सुअर आते हैं शेर अकेला ही जीतता है 🔥,0,indo_hatespeech_dataset,'HS0',
Hijda😢,0,indo_hatespeech_dataset,'HS0',
UP wale jde h,0,indo_hatespeech_dataset,'HS0',
Dogle ✅,1,indo_hatespeech_dataset,'HS1',
Sbko Mt bolo Bhai..hmne to bjp hi ko vote diya..hm b dukhi hai 😢,0,indo_hatespeech_dataset,'HS0',
Hijade hai,1,indo_hatespeech_dataset,'HS1',
बीफ कम्पनी से चंदा लेकर कौन से हिन्दू हो 😡,0,indo_hatespeech_dataset,'HS0',
Wo gaddar h,1,indo_hatespeech_dataset,'HS1',
up k hijde h,1,indo_hatespeech_dataset,'HSN',
Hijade h up ke log,1,indo_hatespeech_dataset,'HS1',
Hum hindu hai...aur dhrm ke naam pe voting nhi krte...simple,0,indo_hatespeech_dataset,'HS0',
Hm khud up sae h fir keh deta hu hizde h ...Jai shree ram,1,indo_hatespeech_dataset,'HS1',
Hijda hai up wala,1,indo_hatespeech_dataset,'HS1',
🚩🚩kattar Hindu 🚩🚩 hmesha rhenge 🚩🚩,0,indo_hatespeech_dataset,'HS0',
Ham hindu ha kyoki hamna garv se bjp ko vote kiya,0,indo_hatespeech_dataset,'HS0',
Deshbakat hai andhbakat nahi 🚩,0,indo_hatespeech_dataset,'HS0',
Mp bale kattar hindu hai jai shiyaram🙏🔥🔥🚩,0,indo_hatespeech_dataset,'HS0',
Bhai sab ko mat kaho kuch log ki bajah se to 36 seat ai hai  bo bhi to hai,0,indo_hatespeech_dataset,'HS0',
Up se haar hui BJP ki dukh hai pr sbko nhi bol skte yr hmare ganv me sabse jyada vote bjp ko hi gya tha 😢,0,indo_hatespeech_dataset,'HS0',
Hm bhkt hain lundbhkt nhi 😂😂😂✅,1,indo_hatespeech_dataset,'HS1',
To be honest bht sharam aa rhi h ki mein UP Ka Hindu hu 😓😓 pta nhi Hindu kab ek hoga,0,indo_hatespeech_dataset,'HS0',
Hijde hai😡😡😡😡,1,indo_hatespeech_dataset,'HS1',
भाई सभी यू पी वालो को मत जोड़ो यार 🚩🚩🚩,0,indo_hatespeech_dataset,'HS0',
Bus main khuch nhi boluga 😂😂😂😂😂😂😂😂😂😂,0,indo_hatespeech_dataset,'HS0',
Jaichand,0,indo_hatespeech_dataset,'HS0',
Up wala dogla,0,indo_hatespeech_dataset,'HS0',
Bhai up Bulandshahr h wha bjp  hi h orrahegi hmesha Jai Shree Ram 🦁🚩,0,indo_hatespeech_dataset,'HS0',
UP wale❌ Hijde wale ✅,1,indo_hatespeech_dataset,'HS1',
हिजड़े 😡,0,indo_hatespeech_dataset,'HS0',
Andhbhkt😂,0,indo_hatespeech_dataset,'HS0',
Cmment me randy rona chalu he😂,1,indo_hatespeech_dataset,'HS1',
Isi liye mumbai se bhagate gaye the inki aukat yhi he,0,indo_hatespeech_dataset,'HS0',
😂 नया माॅडल के हिजड़ा यूपी के ✅ 😢 🚩🙏,0,indo_hatespeech_dataset,'HS0',
Hamare Madhya Pradesh me dekho,0,indo_hatespeech_dataset,'HS0',
Hindu hai andhbhakt nhi 🚩🚩,0,indo_hatespeech_dataset,'HS0',
"Chittiya tabhi mural,angrz,etc raaz kar gya yaar",0,indo_hatespeech_dataset,'HS0',
Hindustani hai 🇮🇳,0,indo_hatespeech_dataset,'HS0',
Bhai ab up main Jayda vikas na Karo ye sale waise bhi paltu hai,1,indo_hatespeech_dataset,'HS1',
जाते जाते मू काला करवा दिया😂😂😂😂,0,indo_hatespeech_dataset,'HS0',
Hizde 😡😡,1,indo_hatespeech_dataset,'HS1',
🚩🚩🚩🚩🚩🔥🔥🔥😡😡,0,indo_hatespeech_dataset,'HS0',
Ha yar hijada hai 😡😡😡😡,1,indo_hatespeech_dataset,'HS1',
अयोध्या वाले सबसे बड़े हिजड़े है,0,indo_hatespeech_dataset,'HS0',
Jinka vote kahi aur gaya sirf wo hi hinde hai sabhi nahi lucknow wale to sahi hai,0,indo_hatespeech_dataset,'HS0',
Hum ram bhakt hai per andh bhakt nahi hai,0,indo_hatespeech_dataset,'HS0',
जय श्री राम ❤️❤️🚩🚩,0,indo_hatespeech_dataset,'HS0',
Ehsaan faramosh hai,0,indo_hatespeech_dataset,'HS0',
Hindu ❌Dogle ✅,0,indo_hatespeech_dataset,'HS0',
हिजड़े hai up ke hindu 😢😢,0,indo_hatespeech_dataset,'HS0',
@itz_ankit_agarwal_01 JINHONE BJP KO VOTE NHI DIYA VE SABHI HINDU HIJDE HAI,1,indo_hatespeech_dataset,'HS1',
@itz_ankit_agarwal_01 नहीं भाई हमने bjp को ही वोट दिया जय श्रीराम कट्टर हिन्दू 🚩❤️❤️❤️❤️🚩🚩🚩🚩,0,indo_hatespeech_dataset,'HS0',
Unse achha to hamare bihar me hai,0,indo_hatespeech_dataset,'HS0',
UP or ayodhya valo garv se kho tum dogle hoo,1,indo_hatespeech_dataset,'HS1',
Burkha bhi pehnege bhai logo..Sabar kro✅✅,0,indo_hatespeech_dataset,'HS0',
हिजड़े हों 🚩🚩🚩🚩🚩,0,indo_hatespeech_dataset,'HS0',
Hijda hai,1,indo_hatespeech_dataset,'HS1',
B j p na candidate nhi sahi sune to majboori thi ...kisko vote dete 🚩🚩🚩🚩,0,indo_hatespeech_dataset,'HS0',
Up Wale hijde hai up Wale hijde hai 💯 times 😡,1,indo_hatespeech_dataset,'HSN',
यूपी वाले हिजड़े है हिजड़े 🤬🤬🤬,0,indo_hatespeech_dataset,'HS0',
Hijde he hijde up k hindu,1,indo_hatespeech_dataset,'HSN',
jade,0,indo_hatespeech_dataset,'HS0',
Kuchh hijdo ki vajah se hme bhi gali mil rhi hai,0,indo_hatespeech_dataset,'HS0',
BjP narangi santro burnol lgga lo... 😂😂,0,indo_hatespeech_dataset,'HS0',
भडवे,0,indo_hatespeech_dataset,'HS0',
हिजड़े 😂 अंधभक्त हैं इसीलिए तो राम को भी यह पसंद नही आया और अयोध्या से तड़ीपार कर दिया😂,0,indo_hatespeech_dataset,'HS0',
Garv se kaho dogle ho,1,indo_hatespeech_dataset,'HS1',
HINDU O ME GADDAR JYADA HAI. ESI LIYE GULAM THE,1,indo_hatespeech_dataset,'HS1',
Up waale..hijre,0,indo_hatespeech_dataset,'HS0',
Hindu hain,0,indo_hatespeech_dataset,'HS0',
Ham hindustani h...🚩,0,indo_hatespeech_dataset,'HS0',
Gandu bc,1,indo_hatespeech_dataset,'HSN',
Bjp ke dallo garv se kaho hum andhbhakt hai 😂😂😂😂,0,indo_hatespeech_dataset,'HS0',
Mujhe saram aa rhi hai ki hm up se h,0,indo_hatespeech_dataset,'HS0',
Nahin up wale Hindu Hain bus Sarkar hijade ki thi Aur dusri baat bulldozer soch samajh kar chalana chahie ab Jaise hi karni vaisi bharni😂😂,1,indo_hatespeech_dataset,'HS1',
हिजड़े है यूपी के हिंदू 😡,0,indo_hatespeech_dataset,'HS0',
अयोध्या सीट हरवा कर भगवान श्रीं राम जी ने एक संदेश दिया है कि आप हमें नहीं लाए हैं हम सबको लाए हैं,0,indo_hatespeech_dataset,'HS0',
Hijde h saale,1,indo_hatespeech_dataset,'HSN',
Hindu hai andhbhakt nhi,0,indo_hatespeech_dataset,'HS0',
Hijade😡😡😡,0,indo_hatespeech_dataset,'HS0',
Hijde h bkl 😡,1,indo_hatespeech_dataset,'HSN',
Gujrat ko yogi baba de do pls👏,0,indo_hatespeech_dataset,'HS0',
Jo Hindu ho k Hindu na raha wo..are nahi hijdo ko kyu badnam karna wo to fir bhi ek h ye to hijde kahlane layak bhi nahi,1,indo_hatespeech_dataset,'HSN',
नाली के कीड़ों को गंदगी ही अच्छी लगती है💩💩💩,0,indo_hatespeech_dataset,'HS0',
Hindustani,0,indo_hatespeech_dataset,'HS0',
हम भी up से है but शर्म आती है ऐसे हिंदुओ पर जो लालच में आकर इज्जत भी बेच देते है,0,indo_hatespeech_dataset,'HS0',
Up wale sahi me hijde hai,1,indo_hatespeech_dataset,'HS1',
Hijade Hain😢😢😢😢😢,1,indo_hatespeech_dataset,'HS1',
Up Wale gaddar h gaddar fill Kiya kayega,1,indo_hatespeech_dataset,'HSN',
Sach mai yaar umeed nhi thi 😢,0,indo_hatespeech_dataset,'HS0',
Hm up valy garv sy khty hai ki hm hindu hai aur modi ji ky sath hai 🤘😊 bakki to sb hizdy hi hai dogly hindu h,1,indo_hatespeech_dataset,'HS1',
me mp se hu mujhe kattar Hindu bolne ki jarurat nahi hai😁😁 election ne sbko bata diya jai shree ram🚩,0,indo_hatespeech_dataset,'HS0',
Hijade 😂😂😂... Hum Delhi walo ne Dil Jeet liya 😎🏆 kyu maante ho phir,1,indo_hatespeech_dataset,'HS1',
हिजड़े है up के हिंदू  hindu नहीं है  हिजड़े हैं,0,indo_hatespeech_dataset,'HS0',
हिजड़े है😂😂😂 मैं यूपी से हूं लेकिन मैंने वोट बीजेपी को दिया और सुबह ही 6 बजे तिरसठवा वोट मेरा था मेरे खानदान से सभी लोगो ने वोट किया मोदी काका को बस🚩🚩🚩🪷🪷🪷,0,indo_hatespeech_dataset,'HS0',
Ese hindu chahiye bhi ni jo Ram mandir bn ne ke baad bhi vote nahi de paye bjp ko 😡,0,indo_hatespeech_dataset,'HS0',
Mp wale hindu hai likho or u.p. wale hiz.....y hai likho 😂,0,indo_hatespeech_dataset,'HS0',
गर्व से कहो हम बीजेपी के दिखावे वाले हिंदू नही है..😂😂😂,0,indo_hatespeech_dataset,'HS0',
यूपी वाले लोग गर्व से कहो हम हिंदू दोगले है,0,indo_hatespeech_dataset,'HS0',
Hum banarasi Hindu h dhoka nhi dete hai. Har har Mahadev 🙏🚩,0,indo_hatespeech_dataset,'HS0',
UP Wale hijade h,1,indo_hatespeech_dataset,'HS1',
Up ke  hindu❌ Up ke Hindu Hijde✅,0,indo_hatespeech_dataset,'HS0',
@velji_hinduraj_koli bhai pure up ke logo kyun kh rhe ho,0,indo_hatespeech_dataset,'HS0',
@born_hyper_63 sorry bhai,0,indo_hatespeech_dataset,'HS0',
@velji_hinduraj_koli aisa bhi nahi h ki up m Kahi BJP ki seat aayi hi nhi h isliye pure up ko Target krne se phle soch lena,0,indo_hatespeech_dataset,'HS0',
में सबको नहीं कह रहा जो up me गद्दार हिंदु है उसे कह रहा हूं 😢sorry bhai,0,indo_hatespeech_dataset,'HS0',
@velji_hinduraj_koli jinhone BJP KO VOTE NHI DIYA VE SABHI HINDU HIJDE HAI,1,indo_hatespeech_dataset,'HS1',
@_toxic.prashu_ हमारे gujrat me to BJP jit gay hai samja mujhe pure hindustan me sabse jyada bharosa UP pe tha or gali mat de,0,indo_hatespeech_dataset,'HS0',
दोगले हिंदू है ✅,0,indo_hatespeech_dataset,'HS0',
Hijde h saale 😂😂😂,1,indo_hatespeech_dataset,'HSN',
Hijdo ka bhi dharm bhi hota hai 😡😡😡but ye😡😡,0,indo_hatespeech_dataset,'HS0',
hijde h up vale,1,indo_hatespeech_dataset,'HS1',
Hijde h✅,1,indo_hatespeech_dataset,'HS1',
🚩garv se kaho hum hindu hai aur 2029 aap ko  pm bana rahe hai,0,indo_hatespeech_dataset,'HS0',
"हिजड़े* तो भी ""मान ,स्वाभिमान"" वाले होते हैं .",0,indo_hatespeech_dataset,'HS0',
Up wale,0,indo_hatespeech_dataset,'HS0',
Jo hijde hai wah khud samjh jayenge lekin bolenge nhi 😂💯,1,indo_hatespeech_dataset,'HS1',
Dost ki jagah pr district hai 😢,0,indo_hatespeech_dataset,'HS0',
यूपी का हिंदू हिजड़ा है👏👏👏🙌🙌🙌,0,indo_hatespeech_dataset,'HS0',
Janta h😂😂😂😂,0,indo_hatespeech_dataset,'HS0',
अयोध्या वाले हिजड़े लिखेंगे,0,indo_hatespeech_dataset,'HS0',
Sare up ko kahna to thik ni h lucknow se to humne bari mato se vijayi kiya Rajnath ji ko sabko up me ni h aise ha adhe se jyda 80% h unko bolo hume bhi bura lagta hum bhi BJP support h hatash to hum bhi h bhot,0,indo_hatespeech_dataset,'HS0',
हिजड़े है up वाले 😡😡😡😡😡😡😡😡,0,indo_hatespeech_dataset,'HS0',
Hijra matlab Ayodhya wale✅✅,1,indo_hatespeech_dataset,'HS1',
He Ram 🚩🔱😭😭😭,0,indo_hatespeech_dataset,'HS0',
जय श्री राम🙏🚩🚩🚩🔥🔥यूपी 26 दबदबा था है और रहेगा🚩🚩,0,indo_hatespeech_dataset,'HS0',
Hijda,1,indo_hatespeech_dataset,'HS1',
Hijade hai up wale,1,indo_hatespeech_dataset,'HS1',
Mai up se hu mai khud gali de rha up walo ko,0,indo_hatespeech_dataset,'HS0',
"For Example - Dalle, Madharch....d, Ch...kke 😂",0,indo_hatespeech_dataset,'HS0',
Ram bhakt ✅🚩 andbhakat ❌,0,indo_hatespeech_dataset,'HS0',
@call_me_your_dad_fool congress chamche ❌bhut bade Wale congress ke chamcho ✅,0,indo_hatespeech_dataset,'HS0',
@call_me_your_dad_fool jis hijde ki hum baat kr rhe  yeh hi voh hindu hijda hai😡,1,indo_hatespeech_dataset,'HSN',
"@aryn_mhjn teri maa hizdi h 🤡 ayodhya vale samaj chuke h mandir sarkar ne nahi bnaya , paisa janta ka lga h , court ne order Diya , ASI ne survay kiya , or modi ne mandir pura bhi nahi bnne diya phele he pran pritista krdi or bjp valo ne khud krishna jabki bharat k 4ro sankraachariya s Salah leke krni thi ,, pr nahi modi khud sankraachariya ban rha h 😤 Aisa bhrast neta nahi chaiye",1,indo_hatespeech_dataset,'HSN',
Hindustani 🚩🚩,0,indo_hatespeech_dataset,'HS0',
Hijda Wo Nahi Jo Taali Peet Kar Paise Mangta Hai Hijda Toh Wo Hai Jo Hindu Hokar Hindu Virodhi Ka Support Karta hai,1,indo_hatespeech_dataset,'HSN',
Bhakt hijde hain ✅✅,1,indo_hatespeech_dataset,'HS1',
हिजड़े है साले (जय श्री राम 🚩जान जाये पर् वचन ना जाये ),0,indo_hatespeech_dataset,'HS0',
Garv se kaho Hindu apne desh ke 🇮🇳 educated Hindu in India 🇮🇳🗿,0,indo_hatespeech_dataset,'HS0',
Up ke hizde,1,indo_hatespeech_dataset,'HS1',
Apna ap ko hindu mot bolna❌❌❌❌❌,0,indo_hatespeech_dataset,'HS0',
Mai UP se hu or Maafi mangta hu😢😢,0,indo_hatespeech_dataset,'HS0',
Dalle h ✅✅,1,indo_hatespeech_dataset,'HS1',
Desh bhakt hai andh bhakt nahi,0,indo_hatespeech_dataset,'HS0',
Salute Faizabad,0,indo_hatespeech_dataset,'HS0',
Bhai mai bhi up se hu lekin batt toh shi h up wale hijde ho chuke hai,1,indo_hatespeech_dataset,'HS1',
Up वासी होने पर मैं sarminda hun,0,indo_hatespeech_dataset,'HS0',
